"","Absolute.Magnitude","Close.Approach.Date","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Miles.per.hour","Miss.Dist..kilometers.","Orbit.ID","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Equinox"
"267",21.7,"1997-06-08",865753200000,8.6211466168,19284.6428672166,31701134,67,0,0.0373312,4.834,2458000.5,0.225975238175148,1.35096224125922,8.17768591722355,227.80575984495,573.539380873003,1.04567822702504,4.63951150559702,1.65624625549341,2458043.04449471,333.295612111696,0.627681397312304,"J2000"
"268",20.1,"1997-06-08",865753200000,20.3144573136,45441.4095648111,41888416,16,3,0.279136,5.117,2458000.5,0.40125699937805,1.19915495273952,27.7573203673142,251.460170710708,479.635572243156,0.717985634613933,341.023399115949,1.68032427086511,2457787.8115148,159.637564647329,0.750569851014916,"J2000"
"269",27,"1997-06-08",865753200000,17.5755186489,39314.6776658128,66751072,6,7,0.00821746,6.424,2458000.5,0.160167368715684,0.930931601005768,1.30645865783163,138.961230747159,328.076472138526,0.781826736018395,260.348534328412,1.08003646599314,2457932.47472371,74.6444854876309,1.09730514246689,"J2000"
"270",21.8,"1997-06-15",8.66358e+11,15.8631114154,35484.1939251841,59057884,17,2,0.126227,5.926,2458000.5,0.302112493337494,1.00905213839097,23.5436371793687,42.4168015917961,370.227639035485,0.704204880954142,226.956877260155,1.31389939582779,2458026.53111131,334.688005201764,0.972374728526132,"J2000"
"271",25,"1997-06-15",8.66358e+11,14.832297151,33178.3654969934,7475678,9,7,0.0137801,6.393,2458000.5,0.351309002335566,0.915444632479273,25.4454141048424,82.6202437246512,319.923800864784,0.59384069194953,309.454055003518,1.23704857300902,2458049.69327171,304.6443879252,1.12526795138994,"J2000"
"272",20.9,"1997-06-15",8.66358e+11,22.3867957528,50077.0234193535,49845204,31,2,0.000867375,3.967,2458000.5,0.528196921097927,1.74310800405079,2.97675503354987,304.025231357749,840.591264601042,0.822403723170011,237.173306269708,2.66381228493157,2458137.76852378,301.212012734291,0.428269975147626,"J2000"
"273",19.9,"1997-06-15",8.66358e+11,10.3145291228,23072.5701948696,20337256,25,3,0.0248668,3.778,2458000.5,0.520678098206372,1.88297936181819,8.81763652753212,235.178147126147,943.771301149835,0.902553248744846,35.3452204514327,2.86340547489153,2458169.88505815,295.388350060889,0.381448344065345,"J2000"
"274",18.9,"1997-06-22",866962800000,21.0823695922,47159.1525406971,69992832,34,4,0.160012,4.389,2458000.5,0.74151124967148,1.35751976615335,35.7666439864097,76.8129477038725,577.720355263826,0.350903587899243,283.563546961365,2.36413594440745,2458172.03487749,253.109953050694,0.623138853806873,"J2000"
"275",25.9,"1997-06-22",866962800000,4.3879155028,9815.328188147,14594589,9,5,0.0170586,5.884,2458000.5,0.0449093994898419,1.04155438239911,6.23267341179477,243.169131221432,388.258840060768,0.994778800549551,141.228524282475,1.08832996424867,2458068.66421725,296.797013543735,0.927216492852179,"J2000"
"276",18.6,"1997-07-08",868345200000,10.452596342,23381.4127574189,16156102,138,0,0.00668663,4.474,2458000.5,0.481898083755789,1.46774756702069,3.12292182018016,73.4255154701378,649.494504235762,0.760442827036198,280.087076493358,2.17505230700518,2457830.48882891,94.2333171308757,0.554277207354664,"J2000"
"277",20.5,"1997-07-08",868345200000,18.6364619477,41687.9017307336,66189160,23,1,0.0503735,5.099,2458000.5,0.552343581612255,1.21111202222665,3.22379223384828,84.8937352685426,486.827272381105,0.542162070136321,170.584738047195,1.88006197431698,2457931.17042093,51.2679750725587,0.739481989657678,"J2000"
"278",23.1,"1997-07-08",868345200000,14.2666666027,31913.1065235754,62968988,25,1,0.00449776,7.108,2458000.5,0.273490278807486,0.81993734547714,3.28090641003564,75.2714858040221,271.187350598884,0.595692452257927,218.021003286579,1.04418223869635,2457947.81635487,69.9373042520558,1.32749554580988,"J2000"
"279",28.8,"1997-07-08",868345200000,7.7497806063,17335.484238148,32290426,5,5,0.00637006,6.543,2458000.5,0.0918472833618377,0.908200190564683,12.0561950828815,319.782359608586,316.133711359539,0.824784470312614,356.258482571667,0.991615910816753,2457898.25567305,116.431612252685,1.13875865516466,"J2000"
"280",22.4,"1997-07-15",8.6895e+11,10.5145587973,23520.0165737385,42851280,12,6,0.165473,3.919,2458000.5,0.420598573981147,1.80985251084389,12.7278032402695,41.1934127850389,889.330534629926,1.04863112566675,292.174607382341,2.57107389602103,2457789.45087088,85.4324500553025,0.404798875088446,"J2000"
"281",19.5,"1997-07-15",8.6895e+11,32.531890459,72770.5857677349,34095480,26,0,0.0473248,3.2,2458000.5,0.65613356276246,2.09039686114129,41.9752484457804,305.469471165214,1103.93002043075,0.718817321053192,68.1804751997873,3.46197640122938,2458408.41459154,226.975940288291,0.326107627600823,"J2000"
"282",21.1,"1997-07-15",8.6895e+11,10.4492549573,23373.9384139079,7020477,49,2,0.0104914,3.455,2458000.5,0.563191793243276,2.18037836770606,3.19013090275773,57.2130698590468,1175.96994881518,0.952407164848839,200.967614427886,3.40834957056329,2457699.62273093,92.1076401435351,0.306130271749468,"J2000"
"283",26.9,"1997-07-22",869554800000,23.6043785515,52800.6343818586,59993396,7,6,0.00190346,6.055,2458000.5,0.386244167171608,0.991089878325892,0.805797851542539,242.334439877729,360.386063610505,0.608287193679698,284.425065858183,1.37389256297209,2458118.2359284,242.390196223896,0.99892874988939,"J2000"
"284",21,"1997-07-22",869554800000,11.1105748391,24853.2448576506,30014188,15,4,0.192668,5.373,2458000.5,0.300204787511954,1.1556894504033,14.4748268605835,337.708147144016,453.795463681228,0.80874594451517,11.7054360969061,1.50263295629143,2457948.34694651,41.3734837838476,0.793308943812812,"J2000"
"285",19.9,"1997-07-22",869554800000,6.9150141974,15468.1952581501,66655588,37,0,0.0647323,4.982,2458000.5,0.246945251153436,1.28552941420427,14.013286872996,88.5003452305672,532.37965951669,0.968074030148464,113.383603235263,1.60298479826007,2457983.78533608,11.3026087748698,0.676209155561688,"J2000"
"286",24.4,"1997-08-08",871023600000,16.7358395539,37436.3994981272,14834697,8,7,0.0731904,7.351,2458000.5,0.541047706399183,0.773637790829828,15.3376595263396,329.758455925703,248.544948609772,0.355062838517619,194.227591588999,1.19221274314204,2458055.64965448,280.119577062904,1.44843016127927,"J2000"
"287",21.6,"1997-08-08",871023600000,17.4812473756,39103.8022543682,59157368,24,1,0.0277283,4.478,2458000.5,0.562405554364753,1.43953428576039,7.15900961848943,54.4435921435135,630.85775545603,0.62993220775025,256.055108874578,2.24913636377053,2458240.34569541,223.131665416204,0.570651619777212,"J2000"
"288",27.4,"1997-08-08",871023600000,8.0374178748,17978.900044073,11295222,4,6,0.00487351,5.044,2458000.5,0.337910887814137,1.26330345617004,4.32854691896192,176.525772828029,518.632768751074,0.836419463716954,72.1080574967771,1.69018744862313,2457885.26855943,79.985918946674,0.694132769255827,"J2000"
"289",20.6,"1997-08-15",871628400000,10.8878476274,24355.0263576684,68188464,25,1,0.254043,4.863,2458000.5,0.129194479335021,1.32370111389396,21.2139629787354,130.51978951984,556.26704065519,1.15268623768924,73.3054516290339,1.49471599009868,2457728.23508348,176.202008721105,0.647171185220645,"J2000"
"291",21.6,"1997-08-22",872233200000,11.6411741883,26040.1425417407,54434160,11,6,0.144426,3.417,2458000.5,0.493499934995961,2.28584483750902,8.20938289410908,139.620751692133,1262.31733935866,1.15778055878746,173.635724841352,3.41390911623057,2458262.45758229,285.292375630725,0.285189776592075,"J2000"
"292",18.6,"1997-08-22",872233200000,10.0949824276,22581.4661923575,58870308,85,0,0.20526,5.602,2458000.5,0.310674446212913,1.09477187385522,13.2335190903779,342.964518341099,418.392483539753,0.754654228215776,189.761641034415,1.43488951949466,2458046.38388562,320.519848051803,0.860436107633361,"J2000"
"293",19.7,"1997-08-22",872233200000,20.6038105111,46088.6637321785,48633136,94,0,0.00934325,4.483,2458000.5,0.404739818308083,1.47188513645239,12.9960067089298,307.669858346233,652.242819070161,0.87615461375428,304.734524922206,2.0676156591505,2457816.60831101,101.497488510588,0.551941684100435,"J2000"
"294",22.7,"1997-08-22",872233200000,8.1657743685,18266.0206849142,9655597,14,7,0.00669281,5.771,2458000.5,0.187019490505231,1.05948313701455,14.2473956889648,323.8030848846,398.326774934906,0.861339140531208,104.162370638082,1.2576271334979,2457936.04496148,58.2532114978336,0.903780570760855,"J2000"
"295",18.8,"1997-08-22",872233200000,20.0835194084,44924.8245645442,59085196,88,3,0.264371,3.289,2458000.5,0.564232855848358,2.25490592378101,25.5121067806469,178.82234317803,1236.77605444542,0.982613914736671,82.013896310974,3.52719793282535,2458057.47457001,343.415877813648,0.291079374237583,"J2000"
"296",21.8,"1997-09-08",8.73702e+11,11.1781492812,25004.4021271225,45999224,27,3,0.0820491,6.285,2458000.5,0.247779816059914,0.950863173882569,11.0718326642037,310.037997234056,338.669018146925,0.7152584715598,37.2391780099326,1.18646787620534,2458162.49611113,187.800605070182,1.06298474531208,"J2000"
"297",21,"1997-09-08",8.73702e+11,14.6769158601,32830.7930874485,16857464,34,3,0.054397,3.452,2458000.5,0.574246965586341,2.17011873996632,4.1739683258997,203.817602823243,1167.67954599827,0.923934638578606,88.977585374214,3.41630284135403,2457665.83864433,103.177355852774,0.30830376470475,"J2000"
"298",23,"1997-09-08",8.73702e+11,16.118070404,36054.5116866074,17583922,10,6,0.0439429,7.014,2458000.5,0.569400046972602,0.811473868237482,21.9884264842169,170.128530929548,266.999369111264,0.349420609546021,29.106159438088,1.27352712692894,2458100.84811104,224.698856429954,1.34831779265359,"J2000"
"299",21.2,"1997-09-15",874306800000,24.0357728949,53765.6203886269,57852628,27,0,0.105029,5.434,2458000.5,0.408385081614295,1.13400062811348,7.43593060082406,28.8579468208362,441.081019313324,0.670891689050693,206.948677823765,1.59710956717626,2458148.58707924,239.134793403531,0.816176584883314,"J2000"
"300",25.4,"1997-09-15",874306800000,19.9651254551,44659.9891305532,61571636,19,2,0.00275724,5.434,2458000.5,0.287266739845521,1.14748389031515,0.639550897507918,30.4950412765114,448.971033774743,0.817849934119064,64.7806644122631,1.47711784651124,2457899.92365285,80.6454810009091,0.801833465676582,"J2000"
"301",23.1,"1997-09-15",874306800000,18.5683928148,41535.6378873879,33803584,29,3,0.00375179,5.202,2458000.5,0.384214969514828,1.20559714378694,4.85152532391103,171.316213692892,483.505860517658,0.742388673939679,81.9107640560923,1.66880561363421,2457870.01976233,97.15060229357,0.744561812786658,"J2000"
"302",28,"1997-09-15",874306800000,9.3331089649,20877.2314435292,50355576,8,6,0.000615632,5.99,2458000.5,0.403957410850079,1.00300018487935,2.48444282642596,88.8794725444453,366.901887939664,0.597830827113334,111.979342792362,1.40816954264536,2458176.95513184,186.864212067668,0.981188736917051,"J2000"
"303",20.8,"1997-09-15",874306800000,18.8302357689,42121.3543914359,49398468,25,3,0.246075,5.06,2458000.5,0.479697657122682,1.21926488550087,21.1861184577835,172.634735317451,491.75131109335,0.634386376514147,144.098100941398,1.80414339448759,2458062.36100972,314.712955516616,0.732077356742747,"J2000"
"304",22.2,"1997-09-22",874911600000,1.5564373389,3481.5946833506,66150532,15,1,0.170088,3.949,2458000.5,0.365960985414336,1.82853439586766,0.733182139721059,15.2317825472369,903.135945803866,1.15936214649193,34.7579070572925,2.4977066452434,2458017.12208673,353.374251959856,0.398611085820053,"J2000"
"305",19,"1997-10-08",8.76294e+11,17.4395094976,39010.4387951884,34356320,52,0,0.192747,7.103,2458000.5,0.487203671970607,0.798722551688104,30.7054901731052,209.326646166548,260.730805911482,0.409581991619927,358.653966117029,1.18786311175628,2457931.97314789,94.6173839019437,1.38073442737802,"J2000"
"306",18.7,"1997-10-08",8.76294e+11,23.9400217009,53551.4345427828,44676392,27,2,0.182935,4.257,2458000.5,0.47986817971446,1.5064397897511,31.7399321359837,42.9164896992195,675.345630333884,0.783547269993804,22.6761118227254,2.22933230950839,2458183.76142665,262.310593821884,0.533060382462265,"J2000"
"307",18.5,"1997-10-08",8.76294e+11,16.1754125014,36182.7802244367,72859520,28,3,0.119081,3.521,2458000.5,0.486354951641692,2.17018309833528,5.72322413446297,309.233998057874,1167.73149051184,1.11470380249081,35.5089165236612,3.22566239417975,2457738.10187918,80.8947298796793,0.308290050345568,"J2000"
"308",24.9,"1997-10-08",8.76294e+11,11.0352374007,24684.7225415359,30556628,14,6,0.0690275,3.425,2458000.5,0.524159326426511,2.25942206430264,1.87155167746923,5.41038723848468,1240.49344911155,1.07512491696457,342.85450436341,3.4437192116407,2458154.29934375,315.366339267174,0.290207094812015,"J2000"
"309",24.6,"1997-10-08",8.76294e+11,13.464591633,30118.9450238414,57768296,10,6,0.071717,6.692,2458000.5,0.263048625335907,0.876904477415412,16.7365390277293,144.453384692165,299.934800288452,0.646235960080386,206.064229766322,1.10757299475044,2457918.77047527,98.09674927866,1.20026085553854,"J2000"
"310",21.5,"1997-10-08",8.76294e+11,25.7546166293,57610.501938115,59450192,9,2,0.215902,5.73,2458000.5,0.460580904373807,1.04309107152131,21.0341142157308,216.97731765306,389.11840124743,0.562663242455779,26.1982710937061,1.52351890058683,2458061.55149738,303.517091488234,0.925168274864198,"J2000"
"311",21.2,"1997-10-15",876898800000,13.5269137058,30258.3532684405,19959848,17,1,0.110522,6.341,2458000.5,0.359326345641678,0.935844786873814,9.34375465217013,62.3779334335715,330.677134104454,0.599571099518631,194.68938030888,1.272118474229,2457939.04550156,66.9039892924391,1.08867521479814,"J2000"
"312",22.6,"1997-10-15",876898800000,11.8704454708,26552.9994735737,19887048,18,5,0.0486739,7.283,2458000.5,0.483427918746114,0.785565650386645,14.350702803201,22.6251222589067,254.315104391442,0.405801282981792,201.859670302503,1.1653300177915,2458016.51520688,337.329406008398,1.41556672719638,"J2000"
"313",19.5,"1997-10-22",877503600000,15.2729128495,34163.9787530676,23689250,68,0,0.0543609,6.335,2458000.5,0.157295321710753,0.931594965644658,26.2161389620335,30.7959617096484,328.427206439811,0.785059435819463,210.898109036905,1.07813049546985,2457852.8125991,161.885079197018,1.09613330729339,"J2000"
"314",23,"1997-10-22",877503600000,20.8442434586,46626.4881926095,62455876,21,6,0.0368816,6.811,2458000.5,0.25488555987876,0.859650597278577,15.2554418281579,29.9609541763676,291.126259715286,0.640538073491116,207.281871188122,1.07876312106604,2457934.78081758,81.2668211187552,1.23657687338844,"J2000"
"316",18.9,"1997-11-08",8.78976e+11,16.1921084529,36220.1273981927,73832744,35,1,0.110975,3.714,2458000.5,0.452615581194548,1.97629824181466,10.2505779625092,99.231767889298,1014.79227675092,1.08179486448196,338.001365284738,2.87080161914737,2457868.85737545,46.7005375611299,0.354752404258158,"J2000"
"318",20.2,"1997-11-08",8.78976e+11,20.3419682442,45502.9487655127,43960596,15,1,0.170914,6.446,2458000.5,0.657651050844321,0.887869820048456,19.7574008148979,176.081145998988,305.57819960259,0.303961299880631,104.303385595727,1.47177834021628,2458048.64432449,303.281435528334,1.17809451220076,"J2000"
"319",25,"1997-11-08",8.78976e+11,11.1875206924,25025.3650369202,52960044,13,5,0.064692,4.805,2458000.5,0.228789719831026,1.36569934031001,3.66146024078343,170.566088566006,582.949690833731,1.05324137086706,216.534476169165,1.67815730975295,2457752.34555392,153.247530607672,0.617549002359244,"J2000"
"321",20.3,"1997-11-15",879580800000,10.2405041226,22906.9836718337,4501208,22,4,0.0340857,3.276,2458000.5,0.607177083001116,2.3460668330657,7.51966274012591,57.7519589054562,1312.52926835748,0.921588816839203,17.4276629152406,3.7705448492922,2457363.19333935,174.800214644147,0.274279597932708,"J2000"
"322",20.8,"1997-11-15",879580800000,18.3253629689,40992.004425232,38503608,12,5,0.256543,4.869,2458000.5,0.479883924134565,1.28189888603567,21.5577005732894,200.180595419902,530.125972386468,0.666736218261146,150.980782393011,1.8970615538102,2458156.73396663,253.90403240914,0.679083875818021,"J2000"
"323",20.8,"1997-11-15",879580800000,2.0822065298,4657.6877866135,39289664,10,2,0.258474,3.801,2458000.5,0.366100006312321,1.95293186006817,4.62769629425524,282.638681443736,996.848277308651,1.23796349376968,134.104074005006,2.66790022636666,2457751.58576541,89.8924404973812,0.361138207483238,"J2000"
"324",21.9,"1997-11-15",879580800000,30.1607598492,67466.6037067869,53178564,20,0,0.070206,6.339,2458000.5,0.545002705101218,0.909172125551111,28.5952346722244,57.5454117173962,316.641325664771,0.413670857723131,140.672118189214,1.40467339337909,2458102.05800607,244.535342606228,1.13693308744271,"J2000"
"325",20.2,"1997-11-22",880185600000,12.0140680636,26874.2688513785,36154040,184,0,0.126152,5.976,2455791.5,0.298978305326382,1.00127987079867,21.4818683689915,60.9697355851165,365.958345104297,0.701918911869864,225.131560238113,1.30064082972747,2455783.87103471,7.50475441310851,0.983718515552367,"J2000"
"326",21.3,"1997-11-22",880185600000,35.4017634995,79190.2047719367,57715024,26,2,0.0179104,4.783,2458000.5,0.69070038886835,1.27965657682389,2.01785674016209,74.0088122295573,528.73562905839,0.395797281593687,211.071084808716,2.16351587205409,2458137.22324402,266.909303739047,0.680869569242219,"J2000"
"327",21.2,"1997-11-22",880185600000,18.6805604869,41786.5457531806,31162656,23,6,0.0427117,3.99,2458000.5,0.514366216432064,1.73171086562625,5.51770335635991,261.247145796565,832.360571619338,0.840977299719779,87.1106028839406,2.62244443153271,2458223.34136013,263.620026726605,0.432504869013231,"J2000"
"328",23.6,"1997-11-22",880185600000,2.1943978653,4908.6485848299,27363810,16,3,0.055087,5.194,2458000.5,0.184836758633913,1.22684112810583,3.786531011398,198.886428607641,496.341874868455,1.00007579062798,288.229455121587,1.45360646558369,2457806.63589555,140.610899734058,0.725306524047382,"J2000"
"329",27.197,"1997-11-22",880185600000,6.8188722073,15253.1352404279,29252586,3,6,0.00223976,6.091,2458000.5,0.345840444046713,0.986420173735552,2.50009860141388,6.2192944696261,357.842027071303,0.645276182834213,294.907453347647,1.32756416463689,2457913.91808446,87.1040493698221,1.00603051840042,"J2000"
"330",22.4,"1997-12-08",8.81568e+11,8.2494773825,18453.2559568182,2788488.75,10,8,0.0171372,7.401,2454797.5,0.320313270811446,0.779475290426092,8.48485447232093,81.5036138580986,251.36334993771,0.529799010633008,146.397235667421,1.02915157021917,2454902.89048262,209.060836626809,1.43218969706288,"J2000"
"331",21.5,"1997-12-08",8.81568e+11,11.3072276284,25293.1374819094,18769988,8,4,0.0728584,5.006,2458000.5,0.367355944100255,1.26238947739479,15.1987375768785,77.5152343400985,518.070037452576,0.798643199104202,309.917998114323,1.72613575568539,2458006.81087699,355.614655253749,0.69488674112514,"J2000"
"332",19.5,"1997-12-15",882172800000,21.3431387643,47742.4671018023,63155004,31,0,0.1083,3.791,2458000.5,0.481478421558687,1.72714453852357,39.5426614869765,64.3018799907919,829.070480860286,0.895561712311536,109.983988648801,2.55872736473561,2458341.75550485,211.819616567455,0.434221225228578,"J2000"
"333",23.7,"1997-12-15",882172800000,9.0212592142,20179.6547361751,15848196,17,5,0.00182612,4.756,2458000.5,0.306152592615974,1.37766086785585,2.12878631352469,63.829538921311,590.62511537325,0.955886421416208,333.623446139004,1.79943531429549,2457866.03369808,81.9603965907351,0.609523690458872,"J2000"
"334",20,"1997-12-22",882777600000,31.7026712442,70915.7053062485,73738896,20,0,0.172297,4.451,2458000.5,0.761111934426284,1.3425986856495,29.1711436634781,180.867096461038,568.221619264955,0.320730802856624,146.5873455954,2.36446656844238,2458155.61025085,261.729028933827,0.633555619488205,"J2000"
"335",18.8,"1998-01-08",884246400000,13.0028631093,29086.1044892046,31900290,74,0,0.209541,5.803,2458000.5,0.287746565372645,1.04361693739778,17.6355258666803,316.222352262204,389.412694644869,0.743319748096851,204.311043236813,1.34391412669871,2457865.14565258,125.130910579742,0.924469091405219,"J2000"
"336",20.9,"1998-01-08",884246400000,22.020977319,49258.7241649478,73887360,21,1,0.159552,6.616,2458000.5,0.445065523798471,0.880502570571378,16.5585546133101,323.160370109745,301.782720422409,0.488621232794127,169.418888064422,1.27238390834863,2458073.01131236,273.500440275489,1.1929112425526,"J2000"
"337",24,"1998-01-15",884851200000,11.4781750025,25675.5296631573,45428144,11,8,0.015109,5.201,2450990.5,0.185005345107624,1.20475293319628,21.1736281979866,269.562554428035,482.998092265066,0.981867201020882,313.469527437709,1.42763866537168,2450941.89187635,36.2298004755241,0.745344558840276,"J2000"
"338",18.4,"1998-01-15",884851200000,9.2916768694,20784.5519892143,57664444,143,0,0.028314,5.779,2458000.5,0.349817583407744,1.05402868610675,1.99110629193895,299.706564182499,395.254727299042,0.685310918290445,24.0290330199909,1.42274645392305,2458192.8702825,184.788176038894,0.910805045799316,"J2000"
"339",21.1,"1998-01-15",884851200000,7.7404812347,17314.682473878,68956008,69,0,0.0233345,5.128,2458000.5,0.292759497116848,1.23918196761609,5.21473349769183,13.6354890235837,503.849758094781,0.876399677940536,225.414585547227,1.60196425729164,2458020.98943821,345.360322916324,0.714498705648439,"J2000"
"340",22,"1998-01-15",884851200000,12.3588228891,27645.4509205593,8321540,20,0,0.0326204,6.499,2458000.5,0.447855138407079,0.903712821269063,6.04550236037874,278.074228346833,313.793607887372,0.498980390619355,72.6323257945742,1.30844525191877,2457972.76677863,31.8169632630371,1.14725090298593,"J2000"
"341",22.3,"1998-01-15",884851200000,5.020727986,11230.8664318808,14367701,26,3,0.0752498,5.85,2458000.5,0.215718432209399,1.04504352469295,5.40369567473314,164.669422002234,390.21143744139,0.819608373955599,217.517707185017,1.27047867543029,2458164.26209898,208.916894853108,0.922576750595816,"J2000"
"342",26.5,"1998-01-22",8.85456e+11,7.4542360107,16674.3805324006,2613315.5,13,7,0.00740285,3.219,2458000.5,0.597499945237342,2.4581604653355,1.41610010150818,123.348150649984,1407.71186563251,0.989409721912939,353.395781964177,3.92691120875806,2457878.80093063,31.1226082853364,0.255734151845232,"J2000"
"343",15.9,"1998-01-22",8.85456e+11,18.919158547,42320.265753785,65576320,128,0,0.43275,3.974,2458000.5,0.231847437992913,1.68511224225286,36.8139023103459,291.707274729384,798.990613860571,1.29442328615604,242.675482392893,2.07580119834968,2458092.81135216,318.407412802016,0.450568496994662,"J2000"
"345",18.2,"1998-01-22",8.85456e+11,43.7899331054,97953.70136344,74483384,67,0,0.0260591,4.23,2458000.5,0.787385250618907,1.45296920597856,5.43606601832941,160.800896808589,639.709855945518,0.308922683587578,107.692934268939,2.59701572836955,2457909.67192662,51.1139637935316,0.562755125083863,"J2000"
"346",21.2,"1998-01-22",8.85456e+11,24.6253739918,55084.4990822899,31049594,11,5,0.12968,5.184,2458000.5,0.55506282176493,1.167285944898,22.7301469612087,313.467018977368,460.642825363398,0.519368914516373,48.9896601410445,1.81520297527963,2458150.6422925,242.661310836911,0.781516568104579,"J2000"
"347",20.2,"1998-02-08",886924800000,8.8936439452,19894.1921410062,30761670,24,2,0.135583,6.118,2458000.5,0.221132671400443,0.985052859433986,9.98317331661497,304.600930329873,357.098257415283,0.767225489156704,166.16853066538,1.20288022971127,2457974.8869527,25.821176209361,1.00812589399265,"J2000"
"348",25.4,"1998-02-08",886924800000,11.6561253821,26073.5868672788,40096276,6,7,0.00299781,6.873,2458000.5,0.516631804637424,0.841349386398154,0.923382963685332,69.057507900092,281.879180599272,0.406681534572686,234.689660211879,1.27601723822362,2458014.26208623,342.423849002073,1.27714292071746,"J2000"
"349",20.6,"1998-02-08",886924800000,12.6383966301,28270.8294218396,37255744,26,1,0.0439084,4.649,2458000.5,0.418731067678949,1.37991481548934,20.1120582394707,170.161646752247,592.075162837357,0.802101611493491,241.487157763562,1.9577280194852,2457885.58928641,69.8692657444885,0.60803090991826,"J2000"
"350",22.3,"1998-02-08",886924800000,17.642835779,39465.2593540464,41791268,19,2,0.0528668,5.826,2458000.5,0.149040238078618,1.03609566977292,24.3291947072516,120.869532329615,385.210587170353,0.881675724477735,307.850652651981,1.1905156150681,2458127.39092663,241.413608278686,0.934553753167735,"J2000"
"351",21.9,"1998-02-08",886924800000,21.1995158033,47421.1969003087,65573976,4,6,0.290219,5.37,2458000.5,0.384764539972213,1.13559061473463,24.045795639626,278.547455258922,442.009006485192,0.698655614259499,337.869429865554,1.57252561520977,2457992.48114206,6.53106343194237,0.814463041969848,"J2000"
"352",21.3,"1998-02-15",887529600000,17.0091579924,38047.7855132,63890660,15,1,0.194743,6.447,2458000.5,0.315990906724438,0.907844073133807,25.4552093363188,200.676134596819,315.947789209143,0.620973601299848,355.160236557909,1.19471454496777,2458148.39733776,191.481518739695,1.13942876733249,"J2000"
"353",25.3,"1998-02-15",887529600000,19.8225730514,44341.1136586436,56022628,11,7,0.0174886,7.484,2458000.5,0.318779865900747,0.766937967481809,15.9674982689251,321.251624749764,245.323292150214,0.522453585053766,349.695403517819,1.01142234990985,2458049.81006372,287.639879674102,1.46745136527667,"J2000"
"354",29.2,"1998-02-15",887529600000,9.0244911101,20186.8841641254,23350222,6,5,0.00238665,6.746,2458000.5,0.408622820164805,0.866560091676949,5.81697691920305,55.601661511252,294.64322084161,0.512463863173642,227.343517366869,1.22065632018026,2458026.58088434,328.133940655245,1.22181667364247,"J2000"
"355",23.2,"1998-02-15",887529600000,9.9880812357,22342.3389161413,21703340,11,4,0.00818455,6.673,2458000.5,0.450270920861077,0.875904075158252,1.09909856600865,177.55266594464,299.421683071628,0.481509940650775,104.895068029615,1.27029820966573,2458130.24224666,204.008595776805,1.20231773566606,"J2000"
"356",27.4,"1998-02-15",887529600000,2.7038574039,6048.2586268884,27816506,20,4,0.0347097,5.421,2458000.5,0.103510818333345,1.16111406911349,1.68710640666636,203.270156836967,456.99427341286,1.04092620164119,37.4382891626578,1.28130193658578,2457805.47959387,153.62850322847,0.787756041911639,"J2000"
"357",27,"1998-02-22",888134400000,9.0509437584,20246.0560930598,1824523.25,13,8,0.0109902,3.183,2450869.5,0.604591215368624,2.49286306546179,6.52431323249458,335.005077201645,1437.62647321883,0.985699954966691,162.186217152487,4.00002617595688,2450854.05659353,3.86722589728147,0.250412750951896,"J2000"
"358",19.7,"1998-02-22",888134400000,13.0842564425,29268.173236226,35643484,16,2,0.12141,6.09,2458000.5,0.279491417376393,0.98562347482788,14.1863264981621,216.302912273943,357.408588886929,0.71015017284879,34.4707706211952,1.26109677680697,2458072.83412439,287.141412961977,1.00725055634824,"J2000"
"359",22.7,"1998-02-22",888134400000,17.0932309541,38235.8483211285,45616084,22,0,0.0440685,5.422,2458000.5,0.148046816344871,1.13319783334339,25.9201678310939,144.628852307357,440.612719494809,0.965431501827993,108.437371668062,1.30096416485878,2457999.80019024,0.571775402301052,0.817044048144509,"J2000"
"360",21.5,"1998-03-08",8.89344e+11,8.7822626039,19645.0432187257,20000626,13,6,0.105961,4.351,2458000.5,0.364646010608409,1.54481821035647,14.5304542687329,185.899922313918,701.317211402533,0.981506412834759,297.597191575114,2.10813000787817,2457850.91096559,76.7870109455199,0.51331978475197,"J2000"
"362",23.1,"1998-03-08",8.89344e+11,4.9603034312,11095.7027452456,24905634,11,6,0.10938,4.783,2458000.5,0.231765679836814,1.369719283583,9.51446076044924,181.028677584217,585.525457231906,1.05226536263779,308.669668157619,1.68717320452821,2457860.7651804,85.9134892149863,0.614832362203198,"J2000"
"363",22.7,"1998-03-08",8.89344e+11,14.1232665096,31592.3348553524,61285564,17,0,0.152437,4.6,2454876.5,0.265169140966074,1.40631102290573,26.2015307505178,19.3828384532889,609.144739636802,1.0334007370307,62.413036654578,1.77922130878076,2455059.80953726,251.665430034703,0.590992545079922,"J2000"
