"Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Est.Dia.in.KM.range","Close.Approach.Date","Relative.Velocity.in.KM.per.sec","Miss.Dist.in.KM","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Mean.Anomaly","Mean.Motion","Hazardous"
18.3,0.5815070396,1.30028927,0.7187822304,20020815,13.7205349129,63253944,0,0.29933,3.672,0.453653456014225,1.92394870303551,26.7993209220363,289.476684340633,974.739711152925,1.05114272470937,102.164791312426,2.79675468136166,203.622609495836,0.369329366476914,"False"
19.7,0.3051792326,0.6824015094,0.3772222768,20020815,13.1376534137,12642297,0,0.0828791,3.667,0.442865501863151,1.96625567819711,22.2271164061021,323.406621426762,1007.06710785739,1.09546887048107,359.899837796751,2.83704248591314,165.146126740415,0.357473694842369,"False"
24.9,0.0278326768,0.0622357573,0.0344030805,20020815,12.1408968001,54016772,6,0.0111526,6.398,0.313483545890707,0.929526960789224,4.56015209225936,60.9525098938975,327.334222872016,0.638135553120006,232.614931013697,1.22091836845844,297.905951392018,1.09979334528903,"False"
21.6,0.1272198785,0.2844722965,0.157252418,20020815,5.5629465078,66498408,1,0.0937173,4.825,0.193231417678331,1.36071820387192,3.87222324807933,233.326100268108,579.763298495027,1.09778469627704,340.608871817749,1.6236517114668,269.049826054374,0.620943065789957,"False"
21.9,0.1108038821,0.2477650126,0.1369611305,20020822,9.8762322491,9444389,6,0.0440339,3.198,0.587359109129538,2.49618063534591,6.5845021281741,148.305714703882,1440.49727636903,1.03002620114273,208.309811944179,3.96233506954909,285.644249919543,0.249913697100094,"True"
20.7,0.1925550782,0.4305662442,0.238011166,20020822,4.8157474721,69404832,5,0.275962,3.53,0.420755336858699,2.19883532002294,9.40332476059112,155.344409511757,1190.93342254903,1.27366362424988,144.600163037168,3.124007015796,234.913431397244,0.302283900328761,"False"
20.4,0.2210828104,0.4943561926,0.2732733822,20020822,16.0600827698,15207859,6,0.0603378,7.968,0.531126616761199,0.706185696016478,16.1266352234142,159.737544485441,216.758831777358,0.331111676486094,324.5664297716,1.08125971554686,16.0554656000122,1.66083198109211,"False"
25.4,0.022108281,0.0494356193,0.0273273383,20020908,6.3037095805,4064364.5,7,0.0215591,4.472,0.331335706094962,1.50231241190812,6.18727252209321,163.058886265296,672.572041418526,1.00454266813332,209.03213008246,2.00008215568292,38.2649973481663,0.535258645662287,"False"
20.4,0.2210828104,0.4943561926,0.2732733822,20020908,16.9560441812,4595111.5,0,0.00192041,4.84,0.433361330687916,1.29728947373054,22.8932930940716,346.877542571574,539.701677813975,0.735094381107246,276.525536585737,1.85948456635383,88.4519293231965,0.667035169240451,"True"
18.6,0.5064714588,1.1325046106,0.6260331518,20020908,21.7679049727,21682522,0,0.0822605,4.34,0.722467123092279,1.42958532366939,15.0507327687659,6.94847500945635,624.329057551447,0.396756927663021,224.861748601083,2.46241371967575,306.64117445589,0.576619005067427,"False"
23.2,0.0608912622,0.1361570015,0.0752657393,20020908,25.9535335696,63507544,7,0.0187121,5.775,0.453701981177454,1.03438009121872,20.3453753711889,222.372353774428,384.254229468751,0.56507979454227,242.422604684061,1.50368038789517,39.968750875041,0.936879733237332,"False"
23.3,0.058150704,0.130028927,0.071878223,20020908,14.7703304883,23923602,7,0.000251959,8.023,0.701711472051229,0.693184901544915,6.47229429141418,359.369862983394,210.800709785199,0.206769103878147,157.60832735227,1.17960069921168,198.655472952195,1.70777413589751,"False"
17.6,0.8027031673,1.7948988478,0.9921956805,20020915,11.6771105064,64635808,0,0.196339,5.71,0.270040741053534,1.06130796156664,21.9009288154242,202.85648876471,399.356318518184,0.77471157313917,329.314032297147,1.34790434999412,59.8991986799987,0.90145061767342,"False"
26.2,0.0152951935,0.0342010925,0.018905899,20020915,7.8761398673,12010885,7,0.0374066,5.699,0.115413737005703,1.0792542985389,13.9322773666558,180.304538622094,409.528478135157,0.954693526765058,76.4588982858233,1.20381507031275,209.148412174116,0.879059746075068,"False"
21.1,0.160160338,0.358129403,0.197969065,20020922,9.8906721215,14576967,0,0.0012263,4.253,0.485889254765312,1.58042699852771,4.5131104817054,299.659604800517,725.704952844369,0.812514502002103,117.16977484475,2.34833949505332,165.394356207037,0.496069371704018,"True"
19.4,0.3503926411,0.7835017643,0.4331091232,20020922,14.2559607193,74781600,0,0.330222,3.651,0.437803937372255,1.93345029421557,28.8735791048495,165.309374984124,981.969376591294,1.08697814269445,258.937681907665,2.77992244573669,168.743530224369,0.366610210645943,"False"
20.8,0.1838886721,0.411187571,0.2272988989,20020922,9.1831587295,30407598,2,0.140707,6.179,0.309823452723704,0.966826756917277,13.5418472380672,349.900061805668,347.233340466564,0.667281152903505,156.111859977312,1.26637236093105,132.29474103283,1.0367668021633,"False"
20.5,0.2111324448,0.4721064988,0.260974054,20021008,3.803816516,32694006,6,0.218403,3.796,0.378002397298972,1.94927496803191,6.42535385878467,36.559625493954,994.049670069707,1.21244435712097,337.292480941018,2.68610557894285,172.861752814955,0.362154941387139,"False"
22.1,0.1010543415,0.2259643771,0.1249100356,20021008,4.7801708977,42979520,6,0.144088,5.139,0.0957001244083198,1.24594292916856,8.89422243257973,343.555974005734,507.978874539573,1.12670603584146,304.933687674318,1.36517982249566,340.654767626554,0.70869088862465,"False"
20.7,0.1925550782,0.4305662442,0.238011166,20021008,7.2749524702,50487804,0,0.00658933,5.444,0.238212385450069,1.14544120272228,8.7010035321778,0.696399807727766,447.772717222247,0.872582921429009,245.499614074873,1.41829948401555,171.75132578666,0.803979309488206,"True"
25.6,0.0201629919,0.0450858206,0.0249228287,20021008,12.9405803843,6449812.5,5,0.0193647,6.988,0.232735564247862,0.8274189112001,25.6315256144214,14.8920636278446,274.907501658643,0.634849104032593,185.855310642195,1.01998871836761,108.159718929804,1.30953137992945,"False"
20.7,0.1925550782,0.4305662442,0.238011166,20021008,5.466562449,55124796,5,0.350148,4.33,0.197865831457607,1.58580836259625,14.3139609373229,325.147138743703,729.414651288301,1.27203107239872,70.9607467082589,1.89958565279379,155.994378049911,0.4935464339305,"False"
23.1,0.063760979,0.1425738833,0.0788129043,20021015,17.707173326,50507120,6,0.00255923,5.577,0.270554783580296,1.10936874092152,4.41828925379399,29.4957069186102,426.788111708026,0.809223721310753,93.3941997174009,1.40951376053229,215.137834104276,0.843509906026349,"False"
28,0.0066765941,0.0149293183,0.0082527242,20021015,10.9329088235,38624548,4,0.00193815,6.328,0.127339995807201,0.949415571679254,1.15457911780109,198.102936506675,337.895923673861,0.828516996762326,305.012607676374,1.07031414659618,52.2154303046224,1.06541681854521,"False"
23,0.0667659413,0.1492931834,0.0825272421,20021022,15.3663838733,43334396,6,0.00548085,6.36,0.228620342660958,0.939865583220374,5.45571733959491,221.065459720907,332.810520745675,0.724993191529291,292.950684323862,1.15473797491146,26.5673108385057,1.08169657375436,"False"
17.9,0.6991252322,1.5632915441,0.8641663119,20021108,9.5862320907,62086804,0,0.350515,4.517,0.163520283307492,1.4734400841403,20.2050510703997,263.873699012806,653.276668027507,1.23250274414506,84.3305933610619,1.71437742413554,142.903264988302,0.551068203747393,"False"
22.9,0.0699125232,0.1563291544,0.0864166312,20021108,5.4845373679,7090254,0,0.00281993,6.529,0.21724831106756,0.910874493008889,2.10125904419838,159.370510036107,317.531078206068,0.712988547808188,119.482333878104,1.10876043820959,133.633807038084,1.13374729186782,"False"
20.3,0.2315021222,0.5176544822,0.28615236,20021108,11.1992239451,48718216,0,0.19422,3.044,0.603518349060542,2.71844078681334,11.4496292763592,310.21030759902,1637.11143990084,1.07781189113691,73.460642633748,4.35906968248977,112.080504235937,0.219899507892881,"False"
25.7,0.0192555078,0.0430566244,0.0238011166,20021108,5.7975172314,44422300,4,0.00399468,5.562,0.144112197628382,1.12045711867506,1.630523002184,112.629509249918,433.202832047671,0.95898558095443,115.251542857141,1.28192865639568,341.29114066125,0.83101949795283,"False"
20.3,0.2315021222,0.5176544822,0.28615236,20021115,12.1678228053,47839592,0,0.121209,6.375,0.198675037277821,0.930256292895569,19.4696627190114,89.7622987508862,327.719551418295,0.745437589226614,165.638011896714,1.11507499656452,308.890530635847,1.09850022204047,"False"
27,0.0105816886,0.023661375,0.0130796864,20021115,6.6640585779,55458624,6,0.00406748,5.204,0.293154890670368,1.21565143692039,2.52133095580448,222.36482678509,489.56687900352,0.859277272836718,74.9765595352553,1.57202560100406,126.931801717654,0.735343862993256,"False"
21.4,0.1394938229,0.3119176705,0.1724238476,20021122,4.3642759666,45458916,0,0.0572285,5.075,0.179299324185378,1.26563892282478,6.84423351744883,178.655139396424,520.071626336547,1.03871071929959,333.841423606046,1.49256712634997,63.6965471636376,0.692212344933884,"False"
19.7,0.3051792326,0.6824015094,0.3772222768,20021208,18.7697487495,64355120,0,0.239048,4.818,0.0641899961528913,1.3038287155458,34.1457559572319,81.8818597573969,543.787524008361,1.22013595531089,345.327035757143,1.38752147578072,316.421781344441,0.662023279508827,"False"
20.3,0.2315021222,0.5176544822,0.28615236,20021208,12.3305774877,61196952,2,0.0052176,5.111,0.4226191786518,1.20585573391896,24.2145587060121,28.8546186463454,483.661430579965,0.696237974077567,89.580504589343,1.71547349376036,18.1239158752554,0.744322323920515,"True"
19.9,0.2783267681,0.6223575734,0.3440308053,20021215,30.7308686971,63182924,0,0.026816,6.975,0.777481312665536,0.796779047613684,25.3973048182833,30.2821776963075,259.779744110831,0.177298227770601,212.432507634125,1.41625986745677,196.524364221536,1.38578933947372,"True"
23.6,0.0506471459,0.1132504611,0.0626033152,20021215,13.2957117228,18510590,6,0.00828972,6.341,0.522478583036758,0.924989751967795,5.15242979131274,153.333994297599,324.940473246793,0.441702417036139,55.6145052147762,1.40827708689945,124.339994254737,1.10789522894115,"False"
19.1,0.4023045798,0.8995803882,0.4972758084,20021222,16.8689768282,57675052,0,0.0188434,5.199,0.497345756824912,1.19092056620933,2.02070734792949,314.506341285913,474.703703219997,0.598621275889596,134.87857243,1.78321985652906,112.114419869522,0.758367793547971,"True"
20.9,0.1756123185,0.3926810818,0.2170687633,20021222,2.7981866742,41992532,1,0.269609,4.759,0.102425286548172,1.39487068667702,2.66101935155838,299.668391192763,601.726791105659,1.25200065689648,128.49559884,1.53774071645756,351.78718886352,0.598278164311927,"False"
24.6,0.0319561887,0.0714562102,0.0395000215,20021222,9.181942559,19772834,7,0.0155322,7.069,0.296629837089032,0.821000509544819,15.5903296755983,281.744631515735,271.714970341303,0.577467262148527,328.407668220335,1.06453375694111,119.930632878195,1.32491779730724,"False"
27.3,0.0092162655,0.0206081961,0.0113919306,20021222,13.4732104307,60949260,7,0.0250292,5.394,0.136236012377523,1.16780078136903,1.88847833367185,142.472777127569,460.947611703929,1.00870425966396,348.392932173536,1.3268973030741,229.580245802494,0.780999816159654,"False"
23.6,0.0506471459,0.1132504611,0.0626033152,20021222,8.6924878189,70671784,5,0.00695551,5.194,0.194667208338896,1.22398080562801,7.75619831647417,282.689919817095,494.607090334409,0.985711879136013,329.673984504606,1.46224973212001,144.248807426868,0.727850463600512,"False"
25.5,0.0211132445,0.0472106499,0.0260974054,20030108,10.940344087,8049676,9,0.0521375,3.522,0.556364494423823,2.10367508474122,7.06944356515768,308.461119679247,1114.46496906681,0.93326495978718,120.375801464392,3.27408520969527,16.4571222054054,0.323024958156778,"False"
20.7,0.1925550782,0.4305662442,0.238011166,20030108,10.8168084704,60296688,0,0.199193,5.505,0.454215119647999,1.10646841420542,12.5059986802701,151.348975748354,425.11551783973,0.603893731060376,187.534290586744,1.60904309735047,303.174882574281,0.846828649844114,"False"
20.7,0.1925550782,0.4305662442,0.238011166,20030115,12.554365567,46415732,0,0.0133526,4.863,0.354809028184941,1.29944670751934,23.2934024079719,135.592906873693,541.048424154802,0.838391284046284,292.365679571503,1.7605021309924,348.601846550651,0.665374824004659,"True"
18.9,0.4411182,0.9863702813,0.5452520813,20030115,22.554767577,19512124,0,0.0497275,4.44,0.719716284650062,1.37916920210751,21.1559008730601,126.224641307194,591.595351126798,0.386558668062903,234.760176008263,2.37177973615211,43.6983498847645,0.608524051641576,"True"
22.3,0.0921626549,0.2060819612,0.1139193063,20030115,17.5083236739,39549616,1,0.00192739,7.571,0.397377018189962,0.756764740043154,6.85881600217084,62.7011439474676,240.458293153883,0.456043824173504,206.000563785094,1.0574856559128,342.662406024705,1.49714112696298,"False"
22.9,0.0699125232,0.1563291544,0.0864166312,20030115,33.0369844549,74272176,6,0.0187748,7.076,0.561751282259933,0.809925812471703,3.7440175493895,295.691957399751,266.235698083781,0.354948948780306,338.074799437095,1.2649026761631,327.036209322444,1.35218531020101,"False"
22.5,0.0840533402,0.1879489824,0.1038956422,20030115,14.9578959426,33024364,5,0.00229126,4.816,0.347798339635138,1.34711674000379,1.70760447802616,93.2002944457817,571.092262722998,0.87859177453577,310.776654259447,1.8156417054718,182.682081032835,0.630370998695554,"False"
22.6,0.0802703167,0.1794898848,0.0992195681,20030122,4.9623999607,24780724,2,0.104347,5.493,0.0423684209632681,1.13861205952175,8.95425545647892,325.080814429632,443.774247061079,1.09037086447007,67.2923621542384,1.18685325457342,94.9983532626273,0.811223279368104,"False"
22.8,0.0732073989,0.1636967205,0.0904893216,20030122,11.6676895301,19365576,0,0.0164537,3.494,0.620483004449183,2.07644378378466,3.95161756917444,309.558795961548,1092.89564050618,0.788045706252125,132.678723052673,3.36484186131719,322.059709328041,0.329400161055877,"False"
24.2,0.0384197891,0.0859092601,0.047489471,20030122,5.2395818336,59191556,5,0.115322,5.045,0.141491798039175,1.27711703731014,8.43028916451085,224.319788634965,527.162458599144,1.09641545139466,147.322509460217,1.45781862322561,145.510078738151,0.682901436032919,"False"
26,0.0167708462,0.0375007522,0.020729906,20030208,16.77359839,58483464,7,0.0440399,7.038,0.282108909788781,0.823202776856417,20.026170527443,350.065479573435,272.808983244278,0.590969938942356,188.110225624712,1.05543561477048,160.892454153619,1.31960463954975,"False"
28.5,0.0053034072,0.0118587791,0.0065553719,20030215,21.1171509193,51631660,6,0.00167536,4.833,0.373055604524308,1.33058280000982,10.4228841826748,345.832505114637,560.610573539975,0.834201429182512,245.899764062547,1.82696417083713,52.5111961566193,0.642156992735225,"False"
24.9,0.0278326768,0.0622357573,0.0344030805,20030215,24.996366092,54013164,7,0.00757691,6.388,0.464383257843599,0.921734400741576,4.87336748461455,55.740714374008,323.226620523982,0.493696376858686,313.016420491474,1.34977242462447,223.744971756797,1.11376964996387,"False"
17,1.0581688593,2.3661375011,1.3079686418,20030222,26.4754152571,69132704,0,0.351117,3.033,0.522729559309034,2.4145501101701,40.884508990811,149.014286502248,1370.41707526217,1.1523933951513,60.6326408115707,3.67670682518889,304.489362662025,0.262693749587971,"False"
24.1,0.040230458,0.0899580388,0.0497275808,20030222,16.7700342807,15023791,0,0.00866404,4.078,0.540331709186019,1.6645839405598,0.550861577751447,259.835632486751,784.435026361964,0.765156454873526,177.36053319461,2.56401142624608,301.184282211664,0.458929022674574,"False"
19.8,0.2914439045,0.6516883822,0.3602444777,20030222,18.748295448,46546908,6,0.133162,3.203,0.598247018591108,2.4592451568429,9.44630627484858,173.698998362675,1408.64372192842,0.988009073777015,283.558306904629,3.93048123990879,286.724397734892,0.255564976718998,"False"
20.8,0.1838886721,0.411187571,0.2272988989,20030222,11.1737356635,54352388,0,0.0343851,6.471,0.436955195746687,0.904408043721957,16.9208815716098,120.519862402612,314.155777662919,0.509222249942551,242.323791057134,1.29959383750136,94.2836762823692,1.14592831199263,"True"
21.6,0.1272198785,0.2844722965,0.157252418,20030308,3.9071595337,30308656,0,0.0516147,5.339,0.195894880544204,1.17950904360247,6.68935663922651,160.905346787072,467.897084945705,0.948449260405156,285.101832299759,1.41056882679978,25.3576242212745,0.769399963331199,"False"
22.8,0.0732073989,0.1636967205,0.0904893216,20030308,12.1624946994,30657952,2,0.0293221,5.99,0.184882264379239,1.01578647650069,2.30029634422177,308.143960172283,373.94012322103,0.827985572599433,321.657327896297,1.20358738040195,346.207797986191,0.96272097494927,"False"
22.3,0.0921626549,0.2060819612,0.1139193063,20030315,5.3111412306,15139507,2,0.0434183,5.32,0.271549413160016,1.18104045990993,4.69351067863491,87.1205677543764,468.80862237064,0.860329616103151,32.1040990314788,1.5017513037167,133.710059780439,0.767903965118167,"False"
26.1,0.0160160338,0.0358129403,0.0197969065,20030322,16.0913237488,26778782,7,0.00957269,8.386,0.503070751469119,0.669357142247797,8.82611840525888,350.019221948896,200.025460803837,0.332623141695976,355.873481634558,1.00609114279962,25.6278680085293,1.79977088193312,"False"
22.2,0.096506147,0.2157943048,0.1192881578,20030322,12.0252655178,61132148,5,0.207276,6.457,0.380417249917629,0.909488974787734,17.8648562282257,253.564568563971,316.806865775561,0.56350368016858,352.56802096092,1.25547426940689,203.377476241047,1.13633900931629,"False"
21.6,0.1272198785,0.2844722965,0.157252418,20030408,11.0905284064,45604048,1,0.156839,4.84,0.222329965947539,1.3290548567912,20.131039373771,230.141592225242,559.645205016823,1.0335661357384,248.171832826911,1.624543577844,196.892346805801,0.643264691223752,"False"
24.7,0.0305179233,0.0682401509,0.0377222276,20030408,7.5613509831,2373613,7,0.0140273,4.968,0.228830121340234,1.29473807571497,12.2479373074361,18.1360126482445,538.110302229947,0.998463004745293,156.238887261005,1.59101314668465,294.482530284879,0.669007819601572,"False"
19.3,0.3669061375,0.8204270649,0.4535209274,20030408,19.8020743176,70939712,1,0.0528973,7.282,0.46340396490327,0.78380642532554,20.7273491335654,221.283440943306,253.461298732543,0.420587420113026,46.5802137393071,1.14702543053805,239.12099285231,1.42033518253167,"False"
18.2,0.6089126221,1.3615700154,0.7526573933,20030408,41.0152049136,64586540,1,0.0871696,3.819,0.740701815348031,1.64087951071334,30.8028613553217,225.795496973875,767.73875667426,0.425477078360582,99.504231881287,2.85628194306611,289.967187425119,0.468909504529211,"False"
22.1,0.1010543415,0.2259643771,0.1249100356,20030408,13.1427323473,29012376,7,0.0752988,5.347,0.469128908991966,1.14538281082046,13.9102787646802,352.356364551391,447.73847805669,0.608050622402108,122.949550458069,1.68271499923882,310.114499678588,0.804040790870824,"False"
20.4,0.2210828104,0.4943561926,0.2732733822,20030415,8.6772297171,18279898,0,0.0446249,4.719,0.410814052205668,1.37550751280799,3.14604327535567,61.9240432961206,589.240890316729,0.810429697631999,193.833608613648,1.94058532798398,307.156366270265,0.610955563193337,"True"
18.4,0.5553349116,1.2417666126,0.686431701,20030415,22.188004793,62078932,0,0.0918099,2.945,0.767268865454712,2.53238495925723,6.07995114224837,178.308181500917,1471.94985463037,0.589364824673359,22.9407281145941,4.47540509384111,205.795041747732,0.244573549069986,"False"
22.1,0.1010543415,0.2259643771,0.1249100356,20030415,3.4578231653,24626784,0,0.0963089,5.416,0.118703189068979,1.16097266721178,5.50298357476303,208.043402561941,456.910795966107,1.02316150919182,267.617562774524,1.29878382523173,121.699900611084,0.787899964672108,"False"
21,0.1677084622,0.3750075218,0.2072990596,20030415,15.5142339793,59492580,4,0.0214934,5.1,0.169415416938495,1.21429286758346,31.1618793938343,210.715007867963,488.746424221836,1.00857293513636,197.979350751349,1.42001280003055,56.3211603583057,0.736578278957597,"True"
20.6,0.2016299194,0.4508582062,0.2492282868,20030415,28.0063495086,36232308,0,0.209354,4.307,0.317744446192994,1.38471065664056,55.8331094908733,21.1388070273767,595.164444994638,0.944726535908768,273.047141607222,1.82469477737235,247.162397479885,0.604874842621426,"False"
21,0.1677084622,0.3750075218,0.2072990596,20030415,9.0779823319,28132324,3,0.0607186,6.869,0.358281192442095,0.848299156473545,12.7502007242482,232.817187423552,285.37897883387,0.54436952314458,157.759979594544,1.15222878980251,314.279059467287,1.26148044074953,"False"
20.2,0.2424124811,0.5420507863,0.2996383052,20030422,7.3985946953,43677712,0,0.0311616,5.995,0.31138969167731,1.00809692957919,5.31908438958281,124.551361778388,369.702055198464,0.694185937496681,235.337495784019,1.32200792166169,217.357259043243,0.973757096932405,"True"
21.7,0.1214940408,0.2716689341,0.1501748933,20030422,7.904816096,33823864,1,0.0354341,5.296,0.13424137223782,1.19316665200199,9.78667370312192,13.7170421670205,476.047278740352,1.03299432332883,189.772884155054,1.35333898067514,6.10730509903349,0.756227408656931,"True"
24.6,0.0319561887,0.0714562102,0.0395000215,20030508,5.9616273727,50066136,7,0.0283618,5.268,0.241649115638061,1.19870318556707,5.36950507087661,58.4102167993709,479.364552393383,0.909037620862258,285.253610140058,1.48836875027187,230.126514852059,0.750994203060246,"False"
22.9,0.0699125232,0.1563291544,0.0864166312,20030508,8.4681911536,46765136,6,0.151816,3.815,0.39578209177839,1.91783437913046,8.79739819179217,44.1669276653824,970.096809293092,1.15878987687369,176.88450234387,2.67687888138722,139.196825756401,0.371096983879714,"False"
23.3,0.058150704,0.130028927,0.071878223,20030508,9.390630259,37536336,4,0.0301707,6.634,0.434187236132546,0.882770737374947,4.3200428821728,134.722268364813,302.94955546838,0.499482950775429,254.837450256617,1.26605852397447,309.491800323126,1.18831664711776,"False"
22.1,0.1010543415,0.2259643771,0.1249100356,20030515,11.7260671762,19346408,5,0.028205,3.77,0.480997068403874,1.92300064463241,3.74500100555873,229.670842820794,974.019320593311,0.99804297202546,46.0559232665885,2.84795831723936,117.487702448737,0.36960252470219,"False"
16.4,1.3949382293,3.1191767052,1.7242384759,20030522,10.8523806611,46779844,0,0.152107,6.788,0.369482223303123,0.857901422249788,16.6041856055313,234.266009789796,290.238157634155,0.540922097382025,94.1202993710717,1.17488074711755,294.691717517934,1.24036068494405,"False"
26.5,0.0133215567,0.0297879063,0.0164663496,20030608,14.9257379906,40403832,4,0.0201697,3.436,0.541260701448435,2.21901513474911,6.62484345571106,201.700804547599,1207.36567091777,1.01794944639012,11.0693348498424,3.42008082310811,116.056325331854,0.298169816047817,"False"
20,0.2658,0.5943468684,0.3285468684,20030615,16.3262293272,71927856,1,0.0141525,4.134,0.614609551514459,1.55169847323296,25.0485203084564,26.9223956918106,706.007681187536,0.59800977051358,275.762846607325,2.50538717595234,116.920919620205,0.509909466416094,"True"
21.2,0.1529519353,0.3420109247,0.1890589894,20030615,11.466870455,8981903,0,0.00300594,3.846,0.492429844435819,1.85380089806974,1.02116589647841,102.684115223164,921.919623401024,0.940934010218278,209.509778498461,2.76666778592121,217.78726270371,0.390489572910853,"True"
25.7,0.0192555078,0.0430566244,0.0238011166,20030615,14.3724757299,22536518,7,0.0239186,6.9,0.348078790090789,0.843706027986584,14.094447361246,87.4349618423921,283.064335956619,0.550029854572709,32.0823735361197,1.13738220140046,228.905043248565,1.27179568130113,"False"
22.8,0.0732073989,0.1636967205,0.0904893216,20030615,4.9269328586,52692232,3,0.0216763,5.037,0.250189176985985,1.27589745386933,1.540417016886,251.751810676561,526.407517893174,0.956681719967251,267.331575259693,1.59511318777142,40.7793445329536,0.683880810518851,"False"
28.4,0.0055533491,0.0124176661,0.006864317,20030615,9.6045709041,13987979,6,0.000380249,3.706,0.535837216047236,1.94578711681497,2.42035777233429,21.4092235017226,991.38287393771,0.903161965120258,224.498518552023,2.98841226850968,305.86495635872,0.363129129485668,"False"
17.3,0.9216265485,2.0608196123,1.1391930638,20030622,11.0665289515,61358048,0,0.264741,3.148,0.543134749791486,2.64285208158093,9.8122706955296,326.739978399522,1569.30627708767,1.20742727751556,283.074575403575,4.0782768856463,114.07669645477,0.22940072645863,"False"
20.3,0.2315021222,0.5176544822,0.28615236,20030622,19.4656080388,74620848,7,0.178793,3.768,0.450248331850528,1.75791516243755,38.878839266906,69.5524285692587,851.324819417158,0.966416793015294,292.765852817538,2.54941353185981,351.63992453476,0.422870321396792,"False"
23.4,0.0555334912,0.1241766613,0.0686431701,20030622,19.0497480091,50950388,6,0.0172702,4.88,0.35471297247804,1.31907495641441,6.50435136351976,230.701773736611,553.353472189051,0.851181957703311,127.991971243594,1.7869679551255,94.943461815534,0.650578731485772,"False"
20.8,0.1838886721,0.411187571,0.2272988989,20030708,9.5668595728,34714076,3,0.0731788,4.758,0.442783597982748,1.35059481067619,7.71038512865668,16.7408527398853,573.305412550431,0.752573580988158,222.052607726596,1.94861604036422,27.5057183606343,0.627937556700344,"False"
16.9,1.1080388213,2.4776501261,1.3696113048,20030715,1.7622493275,60572136,0,0.247756,4.433,0.198076720902465,1.5354743085364,11.2793295882721,196.220780066001,694.963920097937,1.23133259247153,142.490277866657,1.83961602460126,118.478013471958,0.518012503367466,"False"
19.3,0.3669061375,0.8204270649,0.4535209274,20030722,20.1209935163,69821488,1,0.104768,4.76,0.1663160836257,1.33486604414682,30.3300640178575,127.682748261608,563.319721011727,1.11285635151939,197.331673790471,1.55687573677425,56.0665317356986,0.639068696820053,"False"
23.2,0.0608912622,0.1361570015,0.0752657393,20030722,12.7122097378,11855450,7,0.038182,6.041,0.34267812941381,0.995873328281007,7.09148982032596,134.347551441025,362.998289506705,0.654609319012567,48.2635341973508,1.33713733754945,142.938536248766,0.991740210371846,"False"
22.5,0.0840533402,0.1879489824,0.1038956422,20030722,18.4209889736,61704260,3,0.159253,5.754,0.245227054755009,1.06436721996233,9.3405606420978,17.558803788042,401.084300708883,0.803355581433187,170.721157240486,1.32537885849146,10.2661161574287,0.897566918883962,"False"
20.3,0.2315021222,0.5176544822,0.28615236,20030808,7.4025897774,33877264,0,0.142881,5.729,0.315328279021912,1.06638012141224,8.50764251007133,205.828194147003,402.222617552806,0.730120312944142,172.006928694132,1.40263992988034,243.53917623499,0.895026744617953,"False"
23.2,0.0608912622,0.1361570015,0.0752657393,20030808,4.1202248462,70523144,6,0.0832134,4.405,0.302965634131234,1.54326717285236,5.17634479353153,40.8014307149681,700.261265589274,1.07571025519523,354.533974714858,2.01082409050949,65.4749538180837,0.514093835672972,"False"
17.2,0.9650614696,2.1579430484,1.1928815788,20030815,33.841845622,67176392,0,0.0869675,4.764,0.71730060336806,1.2409808523198,32.97430794677,12.5729700779251,504.947292400342,0.350824538182597,67.0466933982155,2.131137166457,36.3729458681544,0.712945698329595,"False"
18.7,0.4836764882,1.0815335068,0.5978570186,20030815,5.6990886197,51970036,0,0.210314,3.505,0.450394497315064,2.22070567191373,5.09491547003806,297.060086106351,1208.74566504524,1.22051205712743,23.6901064718481,3.22089928670002,93.5799453185446,0.297829403166072,"False"
22.6,0.0802703167,0.1794898848,0.0992195681,20030815,9.0928998755,15802181,5,0.101321,5.04,0.159534956572381,1.26650636700169,17.0163257082011,148.391317962325,520.606388328688,1.06445432874343,129.15385595393,1.46855840525995,342.882420724136,0.691501310914979,"False"
21.3,0.1460679643,0.3266178974,0.1805499331,20030815,10.6279027803,73047712,1,0.169228,5.482,0.324490495145275,1.125426183298,12.6489559506466,124.137771702428,436.087812251205,0.760236083830171,22.5125583426876,1.49061628276582,93.1290646219746,0.825521809796933,"False"
22.4,0.0880146521,0.1968067451,0.108792093,20030822,9.8799243613,13318350,7,0.00410013,5.389,0.272645986442917,1.16112836310501,2.67297304721199,117.017802521181,457.002712237967,0.844551375159392,295.322467136729,1.47770535105062,26.9633256251583,0.78774149553087,"False"
17.8,0.7320739893,1.6369672047,0.9048932154,20030822,7.2417994575,56552644,0,0.241078,3.161,0.527442051431831,2.64743128357775,9.56623988624202,157.971325023992,1573.38668840508,1.2510646963427,175.25791086433,4.0437978708128,85.0372943232946,0.228805800031858,"False"
27.6,0.0080270317,0.0179489885,0.0099219568,20030908,12.8924091374,60266052,6,0.00420001,5.568,0.110197443332151,1.11491195225675,11.8075213941015,45.2350835900111,429.990918996965,0.992051505577596,347.100830490112,1.2377723989359,261.987557302047,0.837226983397157,"False"
